doctor_id,doctor_name_zh,hospital_zh,department_zh,subdepartment_zh,specialty_raw_zh,source_url
CGMH_LINKOU_GYN_005,謝梓翔,林口長庚紀念醫院,婦產科,婦產科,海扶刀無創手術(子宮肌瘤消融手術、子宮肌腺瘤消融手術)，各種微創手術(包含腹腔鏡肌瘤摘除手術、腹腔鏡卵巢腫瘤摘除手術、腹腔鏡子宮摘除手術、腹腔鏡次全子宮摘除手術、腹腔鏡子宮陰道懸吊手術、子宮鏡手術、達文西手術、膀胱鏡)，陰道雷射手術，以及各類尿失禁手術與脫垂手術,
CGMH_LINKOU_GYN_006,周怡君,林口長庚紀念醫院,婦產科,婦產科,一般婦科疾病、避孕諮詢、更年期症狀、子宮鏡與腹腔鏡手術(子宮肌瘤、卵巢瘤、子宮內膜異位症等)及婦女骨盆疾病(腹腔鏡子宮脫垂及膀胱脫垂手術/陰道整型手術、尿失禁手術、間質性膀胱炎治療、肉毒桿菌注射、陰道雷射手術等)。,
CGMH_LINKOU_GYN_007,李奇龍,林口長庚紀念醫院,婦產科,婦產科,腹腔鏡生殖、骨盆重建及婦癌手術、不孕症之診斷及治療(排卵誘導及監測、取卵、人工受孕、胚胎植入、腹腔鏡輸卵管接通手術)、子宮內膜異位症之治療、內分泌異常之診斷及治療、更年期婦女骨質疏鬆症之預防治療、先天性生殖器發育不全之矯正手術,
CGMH_LINKOU_GYN_008,王錦榮,林口長庚紀念醫院,婦產科,婦產科,達文西機械手臂手術、腹腔鏡生殖醫學手術（肌瘤切除、輸卵管接通、整形、卵巢腫瘤切除、子宮內膜異位） 、腹腔鏡骨盆腔重建（子宮、膀胱、直腸脫垂）及尿失禁手術 、子宮鏡手術,
CGMH_LINKOU_GYN_009,顏志峰,林口長庚紀念醫院,婦產科,婦產科,1.	婦科腫瘤內視鏡微創手術：子宮肌瘤、子宮肌腺症、卵巢腫瘤、骨盆腔腫瘤手術 2.	子宮內膜異位症、子宮肌腺症 之內視鏡微創手術 3.	生育保留或促進之內視鏡手術：子宮保留式手術、卵巢功能保留式手術、輸卵管接通整形，子宮外孕手術 4.	生殖器先天發育不全之重建或異常矯正手術 5.	子宮鏡手術：腫瘤移除，沾黏分離，先天異常之矯正，剖腹產斑痕異位妊娠手術,
CGMH_LINKOU_GYN_010,吳凱筠,林口長庚紀念醫院,婦產科,婦產科,一般婦科腫瘤內視鏡手術(子宮肌瘤、卵巢腫瘤)、腹腔鏡生殖醫學手術(輸卵管再接通、整形、子宮內膜異位等手術)、子宮鏡手術(瘜肉、肌瘤、子宮腔沾黏手術),
CGMH_LINKOU_GYN_011,黃怡婷,林口長庚紀念醫院,婦產科,婦產科,一般婦科腫瘤內視鏡手術(子宮肌瘤、卵巢腫瘤)、腹腔鏡生殖醫學手術(輸卵管手術、整形、子宮內膜異位等手術)、子宮鏡手術(瘜肉、肌瘤、子宮腔沾黏手術) 、子宮鏡速潔刀治療、達文西手術。,
CGMH_LINKOU_GYN_012,翁瑄,林口長庚紀念醫院,婦產科,婦產科,一般婦科疾病診斷與治療（月經失調、子宮頸癌預防與篩檢等）、一般婦科腹腔鏡手術（卵巢腫瘤、子宮肌瘤 等）、生殖醫學腹腔鏡手術（輸卵管整形手術、子宮內膜異位症、子宮肌腺症等）、子宮鏡檢查與手術（瘜肉、肌瘤、子宮腔沾黏）、子宮鏡速潔刀治療（冷刀）、達文西手術、婦科高層次超音波,
CGMH_LINKOU_GYN_013,林杰進,林口長庚紀念醫院,婦產科,婦產科,達文西機械手臂手術，海扶刀肌瘤腺瘤無傷口手術，自然孔洞內視鏡無疤痕手術，婦科腫瘤內視鏡手術（子宮肌瘤、子宮肌腺症、卵巢腫瘤、骨盆腔腫瘤手術），腹腔鏡生殖醫學手術(輸卵管手術、整形、子宮內膜異位等手術)，門診子宮鏡檢查及治療，子宮鏡手術（含速潔刀治療），一般婦科疾病診斷及治療，一般產檢,
CGMH_LINKOU_GYN_014,張舜智,林口長庚紀念醫院,婦產科,婦產科,一般產檢、高危險妊娠產檢、產前優生遺傳諮詢、羊膜穿刺術、絨毛膜取樣術、染色體之檢查、胎兒臍帶血穿刺術、螢光原位雜合(FISH)作快速染色體檢查,
CGMH_LINKOU_GYN_015,闕河晏,林口長庚紀念醫院,婦產科,婦產科,一般產檢、高危險妊娠產檢、產前優生遺傳諮詢、羊膜穿刺術、絨毛膜取樣術、胎兒臍帶血穿刺術、3D(－4D)立體超音波,
CGMH_LINKOU_GYN_016,詹耀龍,林口長庚紀念醫院,婦產科,婦產科,高危險妊娠產檢、胎兒心臟超音波檢查、雙胞胎輸血症候群之子宮內胎兒治療,
CGMH_LINKOU_GYN_017,彭秀慧,林口長庚紀念醫院,婦產科,婦產科,產前遺傳諮詢、高危險妊娠產檢、唐氏症篩檢及子癇前症篩檢、胎兒染色體檢查 、基因晶片分析、基因診斷、剖腹生產及一般婦科疾病,
CGMH_LINKOU_GYN_018,李彥璋,林口長庚紀念醫院,婦產科,婦產科,唐氏症篩檢、高危險妊娠、高層次超音波、剖腹生產、內視鏡手術,
CGMH_LINKOU_GYN_019,許晉婕,林口長庚紀念醫院,婦產科,婦產科,一般產檢、高危妊娠產檢、胎兒高層次超音波、24小時接生、一般婦科疾患、腹腔鏡手術、母乳哺育支持與諮詢、乳房超音波、基因遺傳諮詢,
CGMH_LINKOU_GYN_020,張芳瑜,林口長庚紀念醫院,婦產科,婦產科,一般產檢、高危險妊娠產檢、初期唐氏症篩檢、產前基因遺傳諮詢、胎兒高層次超音波、一般婦科疾患、腹腔鏡手術、母乳哺育支持,
CGMH_LINKOU_GYN_021,宋永魁,林口長庚紀念醫院,婦產科,婦產科,婦科良性腫瘤微創手術、子宮內膜異位症、不孕症之診斷及治療(排卵誘導及監測、取卵、人工受孕、胚胎植入、子宮鏡及腹腔鏡手術、輸卵管接通手術)、內分泌異常之診斷及治療(月經失調、泌乳激素過高)、更年期婦女更年期症候群、骨質疏鬆症之預防治療、婦女代謝症候群、荷爾蒙補充療法、先天性生殖器發育不全之矯正手術,
CGMH_LINKOU_GYN_022,黃泓淵,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療(排卵誘導及監測、取卵、人工受孕、胚胎植入、子宮鏡及腹腔鏡手術、輸卵管接通手術)、生殖內分泌異常之診斷及治療、更年期婦女骨質疏鬆症之預防治療 、子宮內膜異位症之診斷及治療,
CGMH_LINKOU_GYN_023,張嘉琳,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療(排卵誘導及監測、取卵、人工受孕、胚胎植入、子宮鏡及腹腔鏡手術、輸卵管接通手術)、內分泌異常及子宮內膜異位症之診斷及治療、更年期婦女骨質疏鬆症之預防治療、致力於提高卵巢功能及懷孕之研究,
CGMH_LINKOU_GYN_024,吳憲銘,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療、試管嬰兒、人工授精、人工生殖科技、多囊性卵巢症候群、子宮內膜異位症、子宮鏡及腹腔鏡微創手術、婦科腫瘤、專注於提高胚胎著床及懷孕之研究。,
CGMH_LINKOU_GYN_025,黃尚玉,林口長庚紀念醫院,婦產科,婦產科,生殖內分泌、不孕症治療、人工生殖科技、子宮內膜異位症、內視鏡手術、婦科腫瘤、多囊性卵囊症候群、超音波排卵監測、一般婦產科,
CGMH_LINKOU_GYN_026,徐樂天,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療(超音波排卵監測、取卵、人工受孕、胚胎植入、子宮鏡及腹腔鏡微創手術、輸卵管接通手術)、子宮內膜異位症、多囊性卵囊症候群、生殖內分泌、回復及提高卵巢功能、改善子宮內膜、一般婦產科,
CGMH_LINKOU_GYN_027,白欣玉,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療(排卵誘導及監測、取卵、人工受孕、胚胎植入、試管嬰兒、人工生殖科技、輸卵管接通手術），生殖細胞保存 （冷凍卵子，凍精蟲）、子宮內膜異位症、多囊性卵囊症候群、生殖內分泌、婦科腫瘤、子宮鏡及腹腔鏡微創手術、海扶刀肌瘤腺瘤無傷口手術、一般婦產科,
CGMH_LINKOU_GYN_028,劉尚旻,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療(超音波排卵監測、人工授精、人工生殖科技、試管嬰兒)、子宮鏡手術、微創腹腔鏡與達文西機械手臂生殖微創手術(肌瘤切除、輸卵管接通、整型、卵巢腫瘤切除)、子宮內膜異位症及多囊性卵巢之診斷及治療、月經失調、一般婦產科,
CGMH_LINKOU_GYN_029,蔡天琦,林口長庚紀念醫院,婦產科,婦產科,不孕症之診斷及治療、一般婦產科,
CGMH_LINKOU_GYN_030,賴瓊慧,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦科癌症手術、化療及相關診治、人類乳突病毒基因型分析、婦癌分子流行病學、生物標記、預後因素,
CGMH_LINKOU_GYN_031,張廷彰,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦癌研究與治療、婦科癌症手術、化療及相關診治、人體臨床試驗設計執行與分析、生物統計,
CGMH_LINKOU_GYN_032,周宏學,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦科腫瘤診治、婦科癌症傳統及微創手術、化學治療、精準醫療、免疫療法、癌症細胞治療、各種新式癌症治療方式、婦科癌症主流基因諮詢、杜卜勒超音波、轉譯醫學研究與應用、臨床試驗設計及執行、醫學教育研究及推廣,
CGMH_LINKOU_GYN_033,趙安琪,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦科癌症手術、化療及相關診治、腫瘤生物學、人類乳突病毒、基因變異研究,
CGMH_LINKOU_GYN_034,黃慧君,林口長庚紀念醫院,婦產科,婦產科,1. 婦產科學。 2. 婦科手術。 3. 婦科癌症手術、化療及相關診治。 4. 乳癌的超音波篩檢。,
CGMH_LINKOU_GYN_035,林政道,林口長庚紀念醫院,婦產科,婦產科,1. 傳統癌症手術合併癌症免疫治療 2. 免疫監控點腫瘤藥物(Immuno-Oncologic Drugs)治療 3. 殺手細胞激素抗癌治療(CiK) 4. 婦科癌症手術、化療及相關診治 5. 人類乳狀病毒—核酸檢驗輔助子宮頸抹片篩檢 6. 子宮頸癌前期的預防篩選、傳統治療、免疫治療 7. 子宮頸癌預防疫苗、治療疫苗 8. 婦科癌症相關免疫療法 9. 免疫檢查抑制抗癌治療,
CGMH_LINKOU_GYN_036,陳敏煜,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦科癌症手術、化療及相關診治,
CGMH_LINKOU_GYN_037,陳威君,林口長庚紀念醫院,婦產科,婦產科,達文西機械手臂手術(肌瘤切除、腺瘤切除、子宮內膜癌婦癌淋巴分期微創手術）、海扶刀肌瘤腺瘤無傷口手術、肌腺瘤微波消融手術、、腹腔鏡微創手術(子宮肌瘤切除、肌腺瘤切除、子宮內膜異位症、巧克力囊腫、卵巢囊腫手術、沾黏分離手術)、子宮腔鏡手術、瘜肉手術、婦科腫瘤癌症(子宮頸癌、子宮內膜癌症、卵巢癌)手術、婦科癌症腹腔熱化學治療、子宮肌瘤/腺瘤保留子宮諮詢,
CGMH_LINKOU_GYN_038,湯雲心,林口長庚紀念醫院,婦產科,婦產科,1. 婦產科學 2. 婦科手術。 3. 婦科癌症手術、化療及相關診治。,
CGMH_LINKOU_GYN_039,張淑涵,林口長庚紀念醫院,婦產科,婦產科,婦產科學、婦科手術、婦科癌症手術、化療及相關診治。,
CGMH_LINKOU_HEME_001,郭明宗,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_002,林棟樑,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤、血液幹細胞移植,
CGMH_LINKOU_HEME_003,張　鴻,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤、血友病,
CGMH_LINKOU_HEME_004,洪玉馨,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_005,高小雯,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_006,施宣任,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_007,蘇羿囷,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤、血液幹細胞移植,
CGMH_LINKOU_HEME_008,王元欽,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_009,陳寧君,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_010,詹筑伊,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_011,莊覲瑄,林口長庚紀念醫院,血液科,血液科,血液病及淋巴瘤,
CGMH_LINKOU_HEME_012,林子琪,林口長庚紀念醫院,血液科,血液科,內科,
CGMH_LINKOU_HEME_013,吳懷珏,林口長庚紀念醫院,血液科,血液科,內科,
CGMH_LINKOU_HEME_014,王閔,林口長庚紀念醫院,血液科,血液科,內科,
CGMH_LINKOU_ID_001,羅濟函,林口長庚紀念醫院,感染醫學科,感染醫學科,內科疾病,
CGMH_LINKOU_ID_002,周大衛,林口長庚紀念醫院,感染醫學科,感染醫學科,內科疾病,
CGMH_LINKOU_ID_003,李明勲,林口長庚紀念醫院,感染醫學科,感染醫學科,感染醫學、感染管制、愛滋病,
CGMH_LINKOU_ID_004,林奕圻,林口長庚紀念醫院,感染醫學科,感染醫學科,內科疾病、感染症,
CGMH_LINKOU_ID_005,劉仲淇,林口長庚紀念醫院,感染醫學科,感染醫學科,感染醫學 、感染管制,
CGMH_LINKOU_ID_006,黃景泰,林口長庚紀念醫院,感染醫學科,感染醫學科,內科學、感染醫學、臨床感染症、基礎免疫學、感染管制。,
CGMH_LINKOU_ID_007,吳丁樹,林口長庚紀念醫院,感染醫學科,感染醫學科,分枝桿菌之研究及診治、後天免疫不全症候群之診治、克雷白氏菌肝膿瘍之診治。,
CGMH_LINKOU_ID_008,謝顯森,林口長庚紀念醫院,感染醫學科,感染醫學科,感染醫學、感染管制,
CGMH_LINKOU_ID_009,黃柏諺,林口長庚紀念醫院,感染醫學科,感染醫學科,感染醫學 、感染管制,
CGMH_LINKOU_ID_010,陳南伃,林口長庚紀念醫院,感染醫學科,感染醫學科,愛滋病、不明熱、感染醫學、感染管制,
CGMH_LINKOU_ID_011,葉峻甫,林口長庚紀念醫院,感染醫學科,感染醫學科,內科學、微生物感染、免疫學。,
CGMH_LINKOU_NEPHRO_001,楊智偉,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、糖尿病腎臟病變、鉤端螺旋體感染病變,
CGMH_LINKOU_NEPHRO_002,方基存,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、腎臟移植,
CGMH_LINKOU_NEPHRO_003,田亞中,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、腎臟移植、腎纖維化研究、糖尿病及高血壓,
CGMH_LINKOU_NEPHRO_004,陳永昌,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析與洗肝、肝硬化合併腎功能不全、水腫與體液調節,
CGMH_LINKOU_NEPHRO_005,顏宗海,林口長庚紀念醫院,腎臟科,腎臟科,腎臟學、毒理學、食品安全,
CGMH_LINKOU_NEPHRO_006,張明揚,林口長庚紀念醫院,腎臟科,腎臟科,多囊腎研究與治療、血液透析與腹膜透析、急慢性腎臟疾病、血漿交換術,
CGMH_LINKOU_NEPHRO_007,楊皇煜,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_008,鄭昌錡,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_009,陳冠興,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_010,林展宇,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_011,張智翔,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_012,李承家,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_013,顏介立,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_014,呂悅安,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_015,湛茗任,林口長庚紀念醫院,腎臟科,腎臟科,急性腎損傷透析脫離及復原期照護 惡性腫瘤、造血幹細胞移植後合併腎功能異常或電解質不平衡 血液透析、腹膜透析及重症透析 臨床毒物學 心臟疾病合併腎功能異常,
CGMH_LINKOU_NEPHRO_016,馬立宜,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_017,劉怡君,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_018,黃怡雯,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_019,林佩萱,林口長庚紀念醫院,腎臟科,腎臟科,急慢性腎臟疾病、血液透析、腹膜透析、高血壓、糖尿病腎病變、血尿、蛋白尿、泡沫尿、水腫、泌尿道感染、電解質異常、腎臟超音波,
CGMH_LINKOU_NEPHRO_020,林唯尹,林口長庚紀念醫院,腎臟科,腎臟科,"內科,血液透析",
CGMH_LINKOU_NEPHRO_021,郭怡珩,林口長庚紀念醫院,腎臟科,腎臟科,"內科,血液透析",
CGMH_LINKOU_NEPHRO_022,王邦立,林口長庚紀念醫院,腎臟科,腎臟科,"內科,血液透析",
CGMH_LINKOU_NEPHRO_023,李思翰,林口長庚紀念醫院,腎臟科,腎臟科,"內科,血液透析",
CGMH_LINKOU_NEPHRO_024,林可君,林口長庚紀念醫院,腎臟科,腎臟科,"內科,血液透析",
CGMH_LINKOU_ONCO_001,余紹銘,林口長庚紀念醫院,腫瘤科,腫瘤科,腸胃道腫瘤、大腸直腸癌、泌尿道腫瘤、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_002,林永昌,林口長庚紀念醫院,腫瘤科,腫瘤科,乳癌、泌尿道癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_003,張文震,林口長庚紀念醫院,腫瘤科,腫瘤科,黑色素癌、肺癌、免疫腫瘤、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_004,周文其,林口長庚紀念醫院,腫瘤科,腫瘤科,大腸直腸癌、胃癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_005,陳仁熙,林口長庚紀念醫院,腫瘤科,腫瘤科,胃癌、膽道癌、胰臟癌、不明部位癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_006,王宏銘,林口長庚紀念醫院,腫瘤科,腫瘤科,頭頸癌、鼻咽癌、口腔癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_007,徐正龍,林口長庚紀念醫院,腫瘤科,腫瘤科,攝護腺癌、頭頸癌、鼻咽癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_008,廖繼鼎,林口長庚紀念醫院,腫瘤科,腫瘤科,腦癌、頭頸癌、食道癌、肺癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_009,徐鴻智,林口長庚紀念醫院,腫瘤科,腫瘤科,大腸直腸癌、腸胃道腫瘤、食道癌、肺癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_010,沈雯琪,林口長庚紀念醫院,腫瘤科,腫瘤科,乳癌、胃癌、胰臟癌、膽道癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_011,侯明模,林口長庚紀念醫院,腫瘤科,腫瘤科,食道癌、肝癌、胃癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_012,蘇柏榮,林口長庚紀念醫院,腫瘤科,腫瘤科,泌尿道癌、胃癌、胰臟癌、膽道癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_013,謝佳訓,林口長庚紀念醫院,腫瘤科,腫瘤科,頭頸癌、食道癌、肝癌、消化道癌、神經內分泌瘤,
CGMH_LINKOU_ONCO_014,黃文冠,林口長庚紀念醫院,腫瘤科,腫瘤科,胃癌、膽道癌、胰臟癌、泌尿道癌、軟組織肉瘤、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_015,郭永嘉,林口長庚紀念醫院,腫瘤科,腫瘤科,胃癌、膽道癌、胰臟癌、泌尿道癌,
CGMH_LINKOU_ONCO_016,楊展庚,林口長庚紀念醫院,腫瘤科,腫瘤科,乳癌、肝癌、食道癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_017,黃振洋,林口長庚紀念醫院,腫瘤科,腫瘤科,肺癌、消化道癌、皮膚癌、次世代定序資料分析,
CGMH_LINKOU_ONCO_018,張杰茵,林口長庚紀念醫院,腫瘤科,腫瘤科,癌症治療,
CGMH_LINKOU_ONCO_019,謝其霖,林口長庚紀念醫院,腫瘤科,腫瘤科,內科,
CGMH_LINKOU_ONCO_020,藍淇禎,林口長庚紀念醫院,腫瘤科,腫瘤科,內科,
CGMH_LINKOU_ONCO_021,許宇維,林口長庚紀念醫院,腫瘤科,腫瘤科,內科,
CGMH_LINKOU_ONCO_022,黃元駿,林口長庚紀念醫院,腫瘤科,腫瘤科,內科,
CGMH_LINKOU_ONCO_023,粘晉同,林口長庚紀念醫院,腫瘤科,腫瘤科,內科,
CGMH_LINKOU_ONCO_024,高振益,林口長庚紀念醫院,腫瘤科,腫瘤科,安寧療護、老年醫學,
CGMH_LINKOU_ONCO_025,彭夢婷,林口長庚紀念醫院,腫瘤科,腫瘤科,免疫治療諮詢、乳癌、食道癌、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_ONCO_026,張境夫,林口長庚紀念醫院,腫瘤科,腫瘤科,肺癌、腸胃道腫瘤、固體腫瘤之癌症治療與諮詢,
CGMH_LINKOU_RHEUM_001,余光輝,林口長庚紀念醫院,風濕免疫科,風濕免疫科,痛風及高尿酸血症、類風濕關節炎、紅斑性狼瘡、過敏及氣喘、下背痛脊椎炎,
CGMH_LINKOU_RHEUM_002,郭昶甫,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘及過敏、紅斑性狼瘡、僵直性脊椎炎門診、痛風關節炎及高尿酸、類風濕關節炎門診,
CGMH_LINKOU_RHEUM_003,方耀凡,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘、過敏、紅斑性狼瘡、自體免疫疾病、類風濕性關節炎、僵直性脊椎炎、痛風關節炎,
CGMH_LINKOU_RHEUM_004,詹天明,林口長庚紀念醫院,風濕免疫科,風濕免疫科,類風濕性關節炎、痛風及高尿酸血症、自體免疫性疾病、紅斑性狼瘡、修格蘭症候群、僵直性?椎炎、過敏及氣喘、血管炎、關節痛,
CGMH_LINKOU_RHEUM_005,陳彥輔,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘、過敏、紅斑性狼瘡、自體免疫疾病、類風濕性關節炎、僵直性脊椎炎、痛風關節炎,
CGMH_LINKOU_RHEUM_006,蔡昀臻,林口長庚紀念醫院,風濕免疫科,風濕免疫科,自體免疫疾病、關節炎、類風濕性關節炎、紅斑性狼瘡、僵直性脊椎炎、乾癬性關節炎、骨質疏鬆症、痛風、乾燥症、異位性皮膚炎、過敏原檢查及過敏治療。,
CGMH_LINKOU_RHEUM_007,張哲慈,林口長庚紀念醫院,風濕免疫科,風濕免疫科,紅斑性狼瘡、類風濕性關節炎、僵直性脊椎炎、乾癬暨乾癬性關節炎、高尿酸與痛風性關節炎、硬皮症、皮肌炎、乾燥症、血管炎、各種過敏性疾病,
CGMH_LINKOU_RHEUM_008,黃思偉,林口長庚紀念醫院,風濕免疫科,風濕免疫科,類風濕關節炎、紅斑性狼瘡、僵直性脊椎炎、乾燥症、血管炎、痛風及高尿酸血症、退化性關節炎、過敏原檢查及過敏治療、氣喘、自體免疫疾病,
CGMH_LINKOU_RHEUM_009,蕭朝陽,林口長庚紀念醫院,風濕免疫科,風濕免疫科,關節痛、過敏及氣喘、痛風及高尿酸、自體免疫疾病、紅斑性狼瘡、類風溼性關節炎、僵直性脊椎炎、修格蘭氏症候群、異位性皮膚炎、抗磷脂症候群相關之血栓與不孕、骨質疏鬆與肌少症,
CGMH_LINKOU_RHEUM_010,謝孟儒,林口長庚紀念醫院,風濕免疫科,風濕免疫科,"關節炎、紅斑性狼瘡、類風濕性關節炎、痛風、過敏、骨質疏鬆、皮肌炎、硬皮症、乾癬、僵直性脊椎炎, 乾燥症、雷諾氏症候群、血管炎",
CGMH_LINKOU_RHEUM_011,楊宗翰,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘、過敏、紅斑性狼瘡、自體免疫疾病、類風濕性關節炎、僵直性脊椎炎、痛風關節炎,
CGMH_LINKOU_RHEUM_012,謝臻怡,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘、過敏、紅斑性狼瘡、僵直性脊椎炎、痛風關節炎、高尿酸、類風濕性關節炎、退化性關節炎、骨鬆肌少症、乾癬性關節炎、乾燥症、異位性皮膚炎、自體免疫不孕症,
CGMH_LINKOU_RHEUM_013,吳聲旻,林口長庚紀念醫院,風濕免疫科,風濕免疫科,內科,
CGMH_LINKOU_RHEUM_014,陳孟萱,林口長庚紀念醫院,風濕免疫科,風濕免疫科,內科,
CGMH_LINKOU_RHEUM_015,宋昭榕,林口長庚紀念醫院,風濕免疫科,風濕免疫科,內科,
CGMH_LINKOU_RHEUM_016,賴振宏,林口長庚紀念醫院,風濕免疫科,風濕免疫科,氣喘、過敏、紅斑性狼瘡、自體免疫疾病、類風濕性關節炎、僵直性脊椎炎、痛風關節炎,
